country;filename
2;ee/Aovere-Kallaste-Omedu, 60409 Comté de Tartu, Estonie.png
2;ee/Arengu tee 32, Rahuste, 93235 Saaremaa, Estonia.png
2;ee/Aruvalla-Jägala, 75218 Harju County, Estonia.png
2;ee/Assamalla-Kadrina, 44401 Lääne-Viru County, Estonia.png
2;ee/Audla-Saareküla-Tornimäe-VäikeVäin, 94443 Saaremaa, Estonia.png
2;ee/Bensiini 5, 10152 Tallinn, Estonia.png
2;ee/E263, 48031 Jõgeva County, Estonia.png
2;ee/E263, 49009 Jõgevamaa, Viro.png
2;ee/E263, 72401 Järva County, Estonia.png
2;ee/E263, 72501 Järva County, Estonia.png
2;ee/E263, 72608 Kreis Järva, Estland.png
2;ee/E263, 75319 Harju County, Estonia.png
2;ee/E263, Raanitsa, 62020 Tartu County, Estonia.png
2;ee/E67, 87216 Pärnu County, Estonia.png
2;ee/Eha 2, 50103 Tartu, Estonia.png
2;ee/Ellamaa-Lehetu, 76204 Harju County, Estonia.png
2;ee/Haabsaare-Saru, Koemetsa, 66006 Võru County, Estonia.png
2;ee/Haaviku tee 26, Külitse, 61702 Tartu County, Estonia.png
2;ee/Hageri-Kodila-Kuusiku, 79610 Raplamaa, Estland.png
2;ee/Harju-Risti-Riguldi-Võntküla, 91016 Lääne County, Estonia.png
2;ee/Harju-Risti-Riguldi-Võntküla, Nõva, 91101 Lääne County, Estonia.png
2;ee/Hellamaa-Nõmmküla, 94756 Saaremaa, Estonia.png
2;ee/Heltermaa-Kärdla-Luidja, 92350 Hiiumaa, Estonia.png
2;ee/Heltermaa-Kärdla-Luidja, 92421 Hiiumaa, Estonia.png
2;ee/Hertu-Põrsaku-Keava, 79521 Rapla County, Estonia.png
2;ee/Holvandi-Partsi, Holvandi, 63207 Condado de Põlva, Estonia.png
2;ee/Iisaku-Tudulinna-Avinurme, 42209 Ida-Viru County, Estonia.png
2;ee/Ilumetsa-Rõssa, 64111 Põlva County, Estonia.png
2;ee/Jaama puiestee 2c, Rakvere, 44311 Lääne-Viru County, Estonia.png
2;ee/Jaanikese, 68218 Valga County, Estonia.png
2;ee/Joala 11, 20103 Narva, Estland.png
2;ee/Juuru-Rapla, 79532 Comté de Rapla, Estonie.png
2;ee/Jänese-Pirmastu, 69619 Viljandi County, Estonia.png
2;ee/Järva-Jaani-Tamsalu-Kullenga, Uudeküla, 46026 Lääne-Viru County, Estonia.png
2;ee/Jõe 23, Kohila, 79801 Rapla County, Estonia.png
2;ee/Jõepera, 62505 Tartu County, Estonia.png
2;ee/Jõgeva-Põltsamaa, 48006 Jõgeva County, Estonia.png
2;ee/Jõhvi-Uikala, 41535 Ida-Viru County, Estonia.png
2;ee/Jõhvi-Vasknarva, 41010 Ida-Viru County, Estonia.png
2;ee/Jõhvi-Vasknarva, 41202 Ida-Virumaa, Estonsko.png
2;ee/Kaansoo-Tori, 87605 Pärnu County, Estonia.png
2;ee/Kaare 7, Leisi, 94202 Saaremaa, Estonia.png
2;ee/Kaasiku, 92123 Hiiumaa, Estonia.png
2;ee/Kaavere-Leie, 70303 Viljandi County, Estonia.png
2;ee/Kahala-Andineeme, Kahala, 74621 Harju County, Estonia.png
2;ee/Kalda tee 34, Paikuse, 86602 Pärnu County, Estonia.png
2;ee/Kallaste maantee 2, Kasepää, 49503 Jõgeva County, Estonia.png
2;ee/Kallaste-Kokora-Sõõru, 49411 Jõgeva County, Estonia.png
2;ee/Kallaste-Kokora-Sõõru, Tartu County, Estonia.png
2;ee/Kallemäe-Turja, Nurme, 94312 Saaremaa, Estonia.png
2;ee/Kalma-Avinurme, Piilsi, 42120 Ida-Viru County, Estonia.png
2;ee/Kanariku-Kiidjärve, 63604 Põlva County, Estonia.png
2;ee/Karala-Atla, Vilsandi National Park, 93322 Saaremaa, Estonia.png
2;ee/Kasispea-Ilumäe, Lahemaa rahvuspark, 74811 Harju County, Estonia.png
2;ee/Kauksi-Kuru, 41008 Ida-Viru County, Estonia.png
2;ee/Keila-Keila-Joa, 76715 Harju County, Estonia.png
2;ee/Kesk 2d, Sillamäe, 40231 Ida-Viru County, Estonia.png
2;ee/Kesk 5, Sillamäe, 40232 Ida-Viru County, Estonia.png
2;ee/Kiislova, 65311 Võru County, Estonia.png
2;ee/Kose-Jägala, 74409 Harju County, Estonia.png
2;ee/Kose-Purila, 79302 Rapla County, Estonia.png
2;ee/Kuuse tee 6-8, Haabneeme, 74001 Harju County, Estonia.png
2;ee/Kärstna-Raassilla, 69721 Viljandi County, Estonia.png
2;ee/Käätso-Rõuge-Luutsniku, 65159 Võru County, Estonia.png
2;ee/Kõmsi-Mõisaküla-Salevere, 90111 Lääne County, Estonia.png
2;ee/Kõnnu, 87403 Pärnu County, Estonia.png
2;ee/Kõo-Kolga-Jaani, 70505 Viljandi County, Estonia.png
2;ee/Laatre-Lüllemäe-Hargla, 68111 Valga County, Estonia.png
2;ee/Laiusevälja-Toovere, 49220 Jõgeva County, Estonia.png
2;ee/Laiusevälja-Toovere, Toovere, 49220 Jõgeva County, Estonia.png
2;ee/Lasteaia tee 1, Ardu, 75001 Harju County, Estonia.png
2;ee/Lau-Kaiu, 79320 Rapla County, Estonia.png
2;ee/Laupa-Suurejõe, 87629 Pärnu County, Estonia.png
2;ee/Leetse tee 21a, 76806 Harju County, Estonia.png
2;ee/Lennu 44, Ulenurme Airport (TAY), 61707 Tartu County, Estonia.png
2;ee/Lohkva-Kabina-Vanamõisa, Lohkva, 62207 Tartu County, Estonia.png
2;ee/Loksa-Viinistu, Lahemaa rahvuspark, Turbuneeme, 74707 Kreis Harju, Estland.png
2;ee/Loodi-Nõmme, 69611 Viljandi County, Estonia.png
2;ee/Läätsa-Jämaja-Sääre-Mäebe, Mõntu, 93122 Saaremaa, Estonia.png
2;ee/Lüganuse-Oandu-Tudu, 42313 Ida-Viru County, Estonia.png
2;ee/Lüganuse-Oandu-Tudu, 46623 Lääne-Viru County, Estonia.png
2;ee/Maikellukese tee 40, 11914 Tallinn, Estonia.png
2;ee/Masa-Laimjala-Tumala, 94421 Saaremaa, Estonia.png
2;ee/Mere 46, Lahemaa rahvuspark, Võsu, 45501 Lääne-Viru County, Estonia.png
2;ee/Mere puiestee 30, Virtsu, 90101 Lääne County, Estonia.png
2;ee/Metsküla-Kildu, 71305 Viljandimaa, Estonsko.png
2;ee/Metsküla-Meiuste, Pammana, 94273 Saaremaa, Estonia.png
2;ee/Metstaga-Sadramõtsa, 66106 Võru County, Estonia.png
2;ee/Mustjala-Kihelkonna-Tehumardi, 93221 Saaremaa, Estonia.png
2;ee/Mäebe-Kargi, 93246 Saaremaa, Estonia.png
2;ee/Mõisaküla-Jäärja, 86205 Pärnu County, Estonia.png
2;ee/Mõisamaa-Kümniku, 78229 Rapla County, Estonia.png
2;ee/Mõniste-Tiitsa-Karisöödi, Karisöödi, 66005 Comté de Võru, Estonie.png
2;ee/Narva-Arumäe, 40115 Ida-Viru County, Estonia.png
2;ee/Neeme tee 54-58, Lahemaa rahvuspark, Käsmu, 45601 Lääne-Viru County, Estonia.png
2;ee/Niitsiku-Võmmorski, 64127 Põlva County, Estonia.png
2;ee/Nooruse 3, Tõstamaa, 88101 Pärnu County, Estonia.png
2;ee/Nurme 3, Tsirguliina, 68316 Valga County, Estonia.png
2;ee/Nõo-Tamsa, 61614 Tartu County, Estonia.png
2;ee/Oandu-Rääsa, 42314 Ida-Viru County, Estonia.png
2;ee/Observatooriumi 7, Tõravere, 61602 Tartu County, Estonia.png
2;ee/Odra 3, Kuressaare, 93811 Saaremaa, Estonia.png
2;ee/Oisu-Kärevere-Taikse, 72309 Järva County, Estonia.png
2;ee/Orava-Lepassaare, 64105 Põlva County, Estonia.png
2;ee/Paistu-Holstre, 69608 Viljandi County, Estonia.png
2;ee/Pajusi-Sepasaare-Mällu, 48216 Jõgeva County, Estonia.png
2;ee/Palivere-Oonga, Martna, 90601 Lääne County, Estonia.png
2;ee/Pargi 6, Suuremõisa, 92302 Hiiumaa, Estonia.png
2;ee/Parila-Kiideva, Matsalu National Park, Kiideva, 90409 Lääne County, Estonia.png
2;ee/Parila-Kiideva, Tuuru, 90426 Lääne County, Estonia.png
2;ee/Partsi-Kuri, 92347 Hiiumaa, Estonia.png
2;ee/Pataste-Välgi-Alatskivi, 60214 Tartu County, Estonia.png
2;ee/Pikkjärve-Karula-Tollari, 68106 Valga County, Estonia.png
2;ee/Pikkjärve-Sääsküla, 49213 Jõgevamaa, Estonia.png
2;ee/Pilistvere-Kabala, Kurla, 72009 Järva County, Estonia.png
2;ee/Puski-Kõpu-Ristna, Hiiumaa, Estland.png
2;ee/Pärnade puiestee 7, Paikuse, 86602 Pärnu County, Estonia.png
2;ee/Pärnu 122, Paide, 72720 Järva County, Estonia.png
2;ee/Pärnu, 80033 Comté de Pärnu, Estonie.png
2;ee/Pärnu-Jaagupi-Kergu, 87234 Pärnu County, Estonia.png
2;ee/Pärnu-Lihula, 90227 Lääne County, Estonia.png
2;ee/Põdrangu tee 4, Sääse, 46105 Lääne-Viru County, Estonia.png
2;ee/Põlva, 63221 Põlva County, Estonia.png
2;ee/Põlva-Reola, 63211 Põlva County, Estonia.png
2;ee/Rakvere-Väike-Maarja-Vägeva, 44402 Lääne-Viru County, Estonia.png
2;ee/Rannametsa-Ikla, Treimani, 86003 Pärnu County, Estonia.png
2;ee/Rapla-Järvakandi-Kergu, 79110 Rapla County, Estonia.png
2;ee/Rapla-Järvakandi-Kergu, Raela, 78409 Rapla County, Estonia.png
2;ee/Rasina-Meeksi, 62507 Tartu County, Estonia.png
2;ee/Reinu tee 24, Viljandi, 71020 Viljandi County, Estonia.png
2;ee/Riia–Pihkva, 65178 Võru County, Estonia.png
2;ee/Risti-Hallivanni, 88202 Pärnu County, Estonia.png
2;ee/Risti-Kuijõe, 90902 Lääne County, Estonia.png
2;ee/Roela-Rahkla, 46634 Lääne-Viru County, Estonia.png
2;ee/Ruhingu-Linnamäe, 66635 Võru County, Estonia.png
2;ee/Räpina-Kahkva, Sillapää, 64420 Põlva County, Estonia.png
2;ee/Rõue-Keava, 79051 Rapla County, Estonia.png
2;ee/Rõuge-Kurgjärve-Haanja, Tindi, 66298 Võru County, Estonia.png
2;ee/Rõusa-Käru, 79211 Rapla County, Estonia.png
2;ee/Rõõmu-Viira, 62217 Tartu County, Estonia.png
2;ee/Saatse-Petseri, 64021 Põlva County, Estonia.png
2;ee/Saverna-Tillundi, 63514 Põlva County, Estonia.png
2;ee/Saviranna tee, 74122 Harju County, Estonia.png
2;ee/Siili 15, Külitse, 61702 Tartu County, Estonia.png
2;ee/Siimusti-Härjanurme, 48413 Jõgeva County, Estonia.png
2;ee/Siimusti-Kaave, 48413 Jõgeva County, Estonia.png
2;ee/Silla-Jädivere, 78103 Rapla County, Estonia.png
2;ee/Simuna-Vaiatu, 46217 Lääne-Viru County, Estonia.png
2;ee/Surju-Saunametsa, 86411 Pärnu County, Estonia.png
2;ee/Suurejõe-Vihtra-Jõesuu, Rahnoja, 87622 Pärnu County, Estonia.png
2;ee/Suuremõisa-Käina-Emmaste, 92125 Hiiumaa, Estonia.png
2;ee/Säde 27, Kiviõli, 43125 Ida-Viru County, Estonia.png
2;ee/Taari-Auksi, 70202 Viljandi County, Estonia.png
2;ee/Tallinn-Rapla-Türi, Lokuti, 75514 Harju County, Estonia.png
2;ee/Tallinna maantee, Juuru, 79401 Rapla County, Estonia.png
2;ee/Tammela-Hellamaa, 92334 Hiiumaa, Estonia.png
2;ee/Tamsalu maantee 1, Vajangu, 46002 Lääne-Viru County, Estonia.png
2;ee/Tapa-Loobu, 45206 Lääne-Viru County, Estonia.png
2;ee/Tartu-Räpina-Värska, 64307 Põlva County, Estonia.png
2;ee/Tartu–Viljandi–Kilingi-Nõmme, 86204 Pärnumaa, Estland.png
2;ee/Tatra-Otepää-Sangaste, 62009 Tartu County, Estonia.png
2;ee/Tervise 2-4, Keila, 76607 Harju County, Estonia.png
2;ee/Tsooru-Kangsti, Kõrgepalu, 66104 Võrumaa, Estonia.png
2;ee/Tuudi-Risti, 90222 Lääne County, Estonia.png
2;ee/Tähetorni 74, 11625 Tallinn, Estonia.png
2;ee/Türi-Arkma, 72311 Järva County, Estonia.png
2;ee/Ulila-Võllinge, Teilma, 61315 Tartu County, Estonia.png
2;ee/Upa-Leisi, 94339 Saaremaa, Estonia.png
2;ee/Urge-Kuiaru, 85007 Pärnu County, Estonia.png
2;ee/Vahe 2a, Rõngu, 61001 Tartu fylke, Estland.png
2;ee/Vaimastvere-Laiuse, Raaduvere, 48427 Jõgeva County, Estonia.png
2;ee/Valga maantee 30, Käärdi, 61002 Tartu County, Estonia.png
2;ee/Valgu-Libatse, 78207 Rapla County, Estonia.png
2;ee/Vana-Kastre-Kastre-Võnnu, 62316 Kreis Tartu, Estland.png
2;ee/Vanamõisa-Koonga-Ahaste, 90214 Lääne County, Estonia.png
2;ee/Vanamõisa-Veltsi-Päide, Veltsi, 44414 Lääne-Viru County, Estonia.png
2;ee/Venevere-Tääksi, 70411 Viljandi County, Estonia.png
2;ee/Vilgu-Väike-Maarja, 46641 Lääne-Viru County, Estonia.png
2;ee/Viljandi maantee 1a, Karksi-Nuia, 69104 Comté de Viljandi, Estonie.png
2;ee/Viljandi-Heimtali, 71102 Comté de Viljandi, Estonie.png
2;ee/Viljandi-Põltsamaa, 70309 Viljandi County, Estonia.png
2;ee/Viljandi-Rõngu, 69732 Viljandi County, Estonia.png
2;ee/Viljandi-Rõngu, 70109 Viljandi County, Estonia.png
2;ee/Viljandi-Rõngu, Ülensi, 69720 Viljandi County, Estonia.png
2;ee/Väike-Laatsi 12-14, Valga, 68205 Valga County, Estonia.png
2;ee/Värska, 64034 Põlva County, Estonia.png
2;ee/Vääna-Keila-Joa, 76920 Harju County, Estonia.png
2;ee/Võhmasaare-Jälevere, 71407 Viljandi County, Estonia.png
2;ee/Võlupe-Pärsama, Pärsama, 94201 Saaremaa, Estonia.png
2;ee/Võru 25-27, 50108 Tartu, Estonia.png
2;ee/Võru-Kuigatsi-Tõrva, 68221 Valga County, Estonia.png
2;ee/Võru-Mõniste-Valga, Punsa, 66107 Võru County, Estonia.png
3;es/A-1402, 44548 Oliete, Province de Teruel, Espagne.png
3;es/A-1502, 50316 Bijuesca, Saragossa, Hiszpania.png
3;es/A-1506, 50140 Azuara, Zaragoza, Spain.png
3;es/A-1513, Albarracín, Province de Teruel, Espagne.png
3;es/A-2205, 22148 Colungo, Huesca, Spain.png
3;es/A-226, 44193 Corbalán, Teruel, Spain.png
3;es/A-23, 12450 Jérica, Castellón, Spain.png
3;es/A-2501, 50292, Zaragoza, Spanje.png
3;es/A-355, 29610 Ojén, Province de Málaga, Espagne.png
3;es/A-371, 41730 Las Cabezas de San Juan, Sevilha, Reino da Espanha.png
3;es/A-380, 41620 Marchena, Sevilla, Spain.png
3;es/A-421, 14430 Adamuz, Prowincja Kordoba, Hiszpania.png
3;es/A-4322, Lantarón, Álava, Reino da Espanha.png
3;es/A-601, 92, 40493 Yanguas de Eresma, Segovia, Spain.png
3;es/A-7, 884, 46450 Benifaió, Valencia, Spain.png
3;es/Akartegi Auzoa, 1, 20280 Hondarribia, Gipuzkoa, Spain.png
3;es/Aliseda, Cáceres, Spain.png
3;es/AP-41, 28950 Moraleja de Enmedio, Madri, Reino da Espanha.png
3;es/AP-68, 26200 Haro, La Rioja, Spain.png
3;es/AP-7, 12593 Moncofa, Castellón, Spain.png
3;es/AP-7, 798-799, Murcia, Spain.png
3;es/AP-7, Viladasens, Girona, Hiszpania.png
3;es/AS-228, 33111, Asturias, Spain.png
3;es/AS-233, 33427, Asturias, Spain.png
3;es/AS-248, 33391 Gijón, Asturias, Spain.png
3;es/AS-248, 33519, Asturias, Spain.png
3;es/Av. Gran Via, 23, Murcia, Spanyolország.png
3;es/Avenida Alcalde Antonio Villasclaras, 29780 Nerja, Málaga, Spain.png
3;es/Avenida Constitución, 24, 50840 San Mateo de Gállego, Zaragoza, Spain.png
3;es/Avenida de los Andaluces, 59, 28971 Griñón, Community of Madrid, Spain.png
3;es/Avenida Juan XXIII, 65, 16660 Las Pedroñeras, Cuenca, Spain.png
3;es/Avenida la Alcoba, 41530 Morón de la Frontera, Sevilla, Spain.png
3;es/B-12, 02520 Chinchilla de Monte-Aragón, Albacete, Spain.png
3;es/BA-066, 06660 Fuenlabrada de los Montes, Badajoz, Spain.png
3;es/BA-7216, 6, 13109 Puebla de Don Rodrigo, Ciudad Real, Reino da Espanha.png
3;es/Barriada Pozo del Esparto, 175, 04648, Almería, Spain.png
3;es/Barrio el Puerto, 15A, 39618, Cantabria, Spain.png
3;es/Barrio Lategui, 2A, 20130 Urnieta, Gipuzkoa, Spain.png
3;es/Barrio Ontoria, 86, 39500 Cabezón de la Sal, Cantabria, Spain.png
3;es/Barrio San Pedro del Mar, 120-132, 39012 Santander, Cantabria, Spain.png
3;es/Barrio Villasevil, 114B, 39691 Santiurde de Toranzo, Cantabria, Spain.png
3;es/BAV-7113, 06640 Talarrubias, Provinz Badajoz, Spanien.png
3;es/BU-520, 8, 09211 Oña, Burgos, Spain.png
3;es/BU-530, 09213 Trespaderne, Burgos, Spain.png
3;es/BU-V-5104, 4, 09246 Quintanabureba, Burgos, Spain.png
3;es/BV-1243, Gallifa, Prowincja Barcelona, Hiszpania.png
3;es/BV-2212, 08717 Argençola, Barcelona, Spain.png
3;es/C-12, 25176 Torrebesses, Prowincja Lleida, Hiszpania.png
3;es/C-26, 25737 Foradada, Lleida, Spain.png
3;es/C-3315, 30170 Mula, Murcia, Hiszpania.png
3;es/C-339, Algodonales, Cádiz, Spain.png
3;es/C-527, 61, 49220 Fermoselle, Prowincja Zamora, Hiszpania.png
3;es/C-603, 93, 09493 Torregalindo, Burgos, Spain.png
3;es/CA-632, 39686 San Pedro del Romeral, Cantabria, Spain.png
3;es/Calle Agua, 5, 13194 Retuerta del Bullaque, Prowincja Ciudad Real, Hiszpania.png
3;es/Calle Algodonales, 9, 11500 El Puerto de Santa María, Cadix, Espagne.png
3;es/Calle Altillo, 28580 Ambite, Madrid, Spain.png
3;es/Calle América, 8-10, 06010 Badajoz, Spain.png
3;es/Calle Angel Guimera, 55-61, 25600 Balaguer, Lleida, Spain.png
3;es/Calle Barrionuevo, 6-8, 50690 Pedrola, Saragossa, Hiszpania.png
3;es/Calle Barriosuso, 8, 09553 Barriosuso, Burgos, Spain.png
3;es/Calle Benedicto XV, 4-8, 14400 Pozoblanco, Córdoba, Spain.png
3;es/Calle Blas de Otero, 60, 28294 Robledo de Chavela, Madrid, Spanien.png
3;es/Calle Castillo de Arévalo, 103, 45910 Escalona del Alberche, Prowincja Toledo, Hiszpania.png
3;es/Calle Cementer, 42328 Langa de Duero, Provinz Soria, Spanien.png
3;es/Calle Clara de Campoamor, 06810 Calamonte, Badajoz, Spain.png
3;es/Calle Colón, Alzira, Valencia, Spain.png
3;es/Calle Cristo del Amor, 4-6, 41500 Alcalá de Guadaíra, Sevilla, Spain.png
3;es/Calle de las Esperillas, 28192 El Berrueco, Madrid, Spain.png
3;es/Calle de los Gavilanes, 21-23, 28035 Madrid, Spain.png
3;es/Calle del Molino, 30190 Albudeite, Murcia, Reino da Espanha.png
3;es/Calle Don Joaquín Pino Arroyo, 16-18, 45560 Oropesa, Toledo, Spain.png
3;es/Calle el Castaño, 1-3, 14006 Córdoba, Prowincja Kordoba, Hiszpania.png
3;es/Calle Emilio Prados, 8-10, 30720 San Javier, Murcia, Spain.png
3;es/Calle Empedrada, 20, 37247 La Redonda, Salamanca, Espanja.png
3;es/Calle Ermità, 23, 25260 Ivars d'Urgell, Lleida, Spain.png
3;es/Calle Frontón C Río, 46355 Requena, Valencia, Spain.png
3;es/Calle Goya, 80-150, 30509 El Pino, Murcia, Spain.png
3;es/Calle Honta-Nillas, 40172 Pedraza, Segovia, Spain.png
3;es/Calle Inca Garcilaso, 41092 Seville, Sevilla, Spain.png
3;es/Calle la Purísima, 5, 31194 Garrués, Navarre, Spain.png
3;es/Calle la Revoltosa, 14710 Córdoba, Spain.png
3;es/Calle los Palos, 20, 14100 La Carlota, Córdoba, Spain.png
3;es/Calle Magnolios, 2-4, 29018 Málaga, Prowincja Malaga, Hiszpania.png
3;es/Calle Matadero, 33, 13200 Manzanares, Ciudad Real, Spain.png
3;es/Calle Mayor, 09230 Estépar, Burgos, Spain.png
3;es/Calle Mayor, 46-48, 30811 La Parroquia, Murcie, Espagne.png
3;es/Calle Monzón, 22533 Belver de Cinca, Huesca, Reino da Espanha.png
3;es/Calle Pelayo, 9, Almoradí, Alicante, España.png
3;es/Calle Polideportivo, 17-21, 24800 Cistierna, León, Hiszpania.png
3;es/Calle Real, 2, 40194 Palazuelos de Eresma, Provinz Segovia, Spanien.png
3;es/Calle Río Pisuerga, 2-8, 37006 Salamanka, Hiszpania.png
3;es/Calle San Agustín, 15, 46171 Casinos, Valencia, Spain.png
3;es/Calle San Bartolome, 19, 21520 Alosno, Huelva, Spain.png
3;es/Calle San Esteban de Leoz, 24, 31395 Leoz, Navarre, Spain.png
3;es/Calle San Jose Obrero, 18, 10140 Guadalupe, Cáceres, Spain.png
3;es/Calle San Marcos, 7, 37250 Aldeadávila de la Ribera, Salamanca, Spain.png
3;es/Calle Toninas, 94, 38560 Güimar, Santa Cruz de Tenerife, Spain.png
3;es/Calle Villalba, 64-66, 06200 Almendralejo, Badajoz, Spain.png
3;es/Calle Ávila, San Martín de Valdeiglesias, Madrid, Hiszpania.png
3;es/Cami de s'Ullastre Verd, 07691 Santanyí, Balearic Islands, Spain.png
3;es/Cami des Carrero Llarg, 07208 Felanitx, Balearic Islands, Spain.png
3;es/Camino Cima de Pedre, 11, 15509 Fene, A Coruña, Spain.png
3;es/Camino Culebrón, Carral, A Coruña, Spain.png
3;es/Camino de Cantalobos, 8, 41359 Los Rosales, Sevilla, Spanje.png
3;es/Camino del Rejal, 4, 28511 Valdilecha, Madrid, Hiszpania.png
3;es/Camiño a Beade, 32412 Carballeda de Avia, Province of Ourense, Spain.png
3;es/Carrer de Sant Jaume, 43812 Bràfim, Tarragona, Spain.png
3;es/Carrer el Ferrol, 03560 El Campello, Alicante, Spain.png
3;es/Carrer Enamorats, 5, 08416 Bigues i Riells, Barcelona, Spain.png
3;es/Carrer Figueres, 41, 17708 Cantallops, Gérone, Espagne.png
3;es/Carrer Noguera-Ribagorçana, 9, 08415 Bigues i Riells, Барселона, Испания.png
3;es/Carrer Sant Isidre, 20, 08232 Can Corbera, Barcelona, Spain.png
3;es/Carrer Torrent del Salt, 20-36, 08224 Terrassa, Barcelona, Spain.png
3;es/Carrer Valencia, 6, 03460 贝内哈马阿利坎特西班牙.png
3;es/Carretera Castellar, 530, 08227 Terrassa, Barcelona, Spain.png
3;es/Carretera de la Plana de les Torres, 08737 La Plana de les Torres, Barcelona, Spain.png
3;es/Carretera del Alamillo, 21820 Lucena del Puerto, Huelva, Spain.png
3;es/Carretera Fonfría, 15611 Cabanas, A Coruña, Spain.png
3;es/Carretera Huesca, 21-25, 22300 Barbastro, Prowincja Huesca, Hiszpania.png
3;es/Carretera Media Sala, 2, 30310 Cartagena, Murcia, Spain.png
3;es/Carretera Palma del Río, 14005 Córdoba, Provinz Córdoba, Spanien.png
3;es/Carretera, 16, 22463 Seira, Huesca, Spain.png
3;es/CCV-62, 10950 Brozas, Cáceres, Spain.png
3;es/CCV-99, Llanos de Cáceres y Sierra de Fuentes, 10004 Cáceres‎, Cáceres, Espanja.png
3;es/CL-117, 33, 42158 Duruelo de la Sierra, Soria, Spain.png
3;es/CL-612, 16, 49123 Benegiles, Zamora, España.png
3;es/CM-3102, 13630 Socuéllamos, Ciudad Real, Spain.png
3;es/CM-3102, 16239 Casasimarro, Cuenca, Spain.png
3;es/CM-3203, 02124 Alcadozo, Provinz Albacete, Spanien.png
3;es/CM-4122, 13370, Ciudad Real, Spain.png
3;es/CM-4133, 65, 45710 Madridejos, Toledo, Spain.png
3;es/Cordel, 13, 10740 Aldeanueva del Camino, Cáceres, Spain.png
3;es/CP-3801, 27865 Ourol, Lugo, Spain.png
3;es/CS-1, 33536, Asturias, Spain.png
3;es/Currás, 5Bis, 15659 Cambre, A Coruña, Spain.png
3;es/CUV-9211, 16150 Vega del Codorno, Cuenca, Spain.png
3;es/CV-122, 14940 Cabra, Córdoba, Spain.png
3;es/CV-157, 12194, Castellón, Spain.png
3;es/CV-416, 46388 Godelleta, Valencia, Spain.png
3;es/CV-6420, 46860 Albaida, Valencia, Spain.png
3;es/CV-700, 03837 Agres, Alicante, Spain.png
3;es/CV-72, 14880 Luque, Córdoba, Spain.png
3;es/De Miranda a Treviño, 01211 Berantevilla, Álava, Spanien.png
3;es/DP-6603, 15823, A Coruña, Spain.png
3;es/E-70, 39549, Cantabria, Spain.png
3;es/E-901, 323, 46370 Chiva, Valencia, Spanien.png
3;es/EX-201, 06270 Segura de León, Prowincja Badajoz, Hiszpania.png
3;es/EX-205, 10868 Hernán-Pérez, Cáceres, Spain.png
3;es/GI-504, 7, Capmany, Girona, Spain.png
3;es/GIP-5106, 2, Figueres, Girona, Spain.png
3;es/GO-4, 33449 La Granda, Asturias, Spain.png
3;es/GR-9106, Castril, Granada, Spain.png
3;es/GU-199, Malaguilla, Guadalajara, Spain.png
3;es/GU-952, 19352 Prados Redondos, Guadalajara, Spain.png
3;es/HV-1421, 21320 El Cerro de Andévalo, Huelva, Spain.png
3;es/Jaitzubia Auzoa, 240B, 20280 Hondarribia, Gipuzkoa, Spain.png
3;es/JV-2231, 23669 Baena, Córdoba, Spain.png
3;es/JV-323, 23540 Torres, Jaén, Spain.png
3;es/LE-133, 24731 Santiago Millas, León, Espanja.png
3;es/LE-164, 24388 Benuza, León, Spain.png
3;es/LU-109, 27410 Monforte de Lemos, Lugo, Spain.png
3;es/LU-232, 14, Friol, Lugo, Spain.png
3;es/Ma-11, 07120 Palma de Mallorca, Baleary, Hiszpania.png
3;es/MA-224, 29312 Villanueva del Rosario, Prowincja Malaga, Hiszpania.png
3;es/N-260, 173, 17539 Ger, Gerona, España.png
3;es/N-340, 30840 Alhama de Murcia, Murcia, Španělsko.png
3;es/N-340, 43870 Amposta, Tarragona, Spain.png
3;es/N-432, 06900 Llerena, Prowincja Badajoz, Hiszpania.png
3;es/N-442, 21810 Palos de la Frontera, Huelva, Spain.png
3;es/N-502, 05132 Cepeda la Mora, Ávila, Spain.png
3;es/N-521, Cáceres‎, Cáceres, Spain.png
3;es/N-550, 36645 Valga, Pontevedra, Spain.png
3;es/N-610, 88, 49133 Vega de Villalobos, Zamora, Spain.png
3;es/N-623, 09006 Burgos, Spain.png
3;es/N-625, 33558, Asturias, Spain.png
3;es/NA-7320, 31292, Navarre, Espanja.png
3;es/Navarro Villoslada Kalea, 3, 48015 Bilbao, Biscay, Spain.png
3;es/NO-26, 18270 Montefrío, Granada, Spanje.png
3;es/OU-0110, 32678 Quintela, Province of Ourense, Spain.png
3;es/OUR-195, Petín, Province of Ourense, Spain.png
3;es/P-110, 34218 Cevico de la Torre, Palencia, Spanje.png
3;es/P-120, 25, 34240 Baltanás, Palencia, Spain.png
3;es/P-951, 34306 Guaza de Campos, Palencia, Spain.png
3;es/Paraje los Guadalperales, 10110 Madrigalejo, Cáceres, Hiszpania.png
3;es/Passeig Tramuntana, 30-32, 08860 Castelldefels, Barcelona, Spain.png
3;es/Plaza Juan Carlos I, 4-5, 31510 Fustiñana, Navarra, España.png
3;es/PM-213, 07313 Selva, Balearic Islands, Spain.png
3;es/PMV-820-1, 07860 Cap de Barbaria, Balearic Islands, Spain.png
3;es/PO-340, 36713 Tui, Pontevedra, Spain.png
3;es/PO-534, 36559 Forcarei, Pontevedra, Spain.png
